cibenzoline	8.281385	cibenzoline	null	15911
cibenzoline	4.1406927	succinate de cibenzoline	null	27705
cibenzoline	4.1406927	cibenzoline (succinate de)	null	27705

cicletanine	4.284534	cicletanine (chlorhydrate de)	null	7289
cicletanine	4.284534	chlorhydrate de cicletanine	null	7289

ciclosporine	8.974533	ciclosporine	null	26649
ciclosporine	8.974533	ciclosporine	null	26649

cidofovir	5.3556676	cidofovir anhydre	null	51900
cidofovir	5.3556676	cidofovir dihydrate	null	72714

cilazapril	8.974533	cilazapril	null	76788
cilazapril	8.281385	cilazapril	null	76788
cilazapril	5.175866	cilazapril monohydrate	null	15755
cilazapril	5.175866	cilazapril anhydre	null	76788

cilostazol	8.974533	cilostazol	null	72059
cilostazol	8.974533	cilostazol	null	72059

cimetidine	8.974533	cimetidine	null	587
cimetidine	8.281385	cimetidine	null	587
cimetidine	4.1406927	chlorhydrate de cimetidine	null	5543
cimetidine	4.1406927	cimetidine (chlorhydrate de)	null	5543

cineole	8.974533	cineole	null	3666
cineole	8.974533	cineole	null	3666

ciprofibrate	8.974533	ciprofibrate	null	11650
ciprofibrate	8.974533	ciprofibrate	null	11650

ciprofloxacine	8.974533	ciprofloxacine	null	66431
ciprofloxacine	7.72177	ciprofloxacine	null	66431
ciprofloxacine	3.860885	chlorhydrate de ciprofloxacine	null	79482
ciprofloxacine	3.860885	lactate de ciprofloxacine	null	76382
ciprofloxacine	3.860885	sulfate de ciprofloxacine	null	65381
ciprofloxacine	3.860885	ciprofloxacine (chlorhydrate de)	null	79482

cisapride	5.036401	cisapride monohydrate	null	7846
cisapride	5.036401	cisapride anhydre	null	15205
cisapride	4.0291204	cisapride (monohydrate de)	null	7846
cisapride	4.0291204	monohydrate de cisapride	null	7846

cisatracurium	8.974533	cisatracurium	null	53028
cisatracurium	8.569068	cisatracurium	null	53028
cisatracurium	4.284534	besilate de cisatracurium	null	62835

cisplatine	8.974533	cisplatine	null	873
cisplatine	8.974533	cisplatine	null	873

citalopram	8.974533	citalopram	null	57088
citalopram	7.875921	citalopram	null	57088
citalopram	4.9224505	citalopram base	null	57088
citalopram	3.9379604	bromhydrate de citalopram	null	29250
citalopram	3.9379604	citalopram (bromhydrate de)	null	29250
citalopram	3.9379604	chlorhydrate de citalopram	null	54506

citrate de gallium [67ga]	8.974533	citrate de gallium [67ga]	null	44025
citrate de gallium [67ga]	Exception
cladribine	8.974533	cladribine	null	97330
cladribine	8.974533	cladribine	null	97330

clarithromycine	8.974533	clarithromycine	null	24563
clarithromycine	8.974533	clarithromycine	null	24563

clevidipine	8.974533	clevidipine	null	39398
clevidipine	8.974533	clevidipine	null	39398

clidinium	4.4872665	clidinium (bromure de)	null	912

clindamycine	8.974533	clindamycine	null	48296
clindamycine	7.72177	clindamycine	null	48296
clindamycine	4.826106	clindamycine base	null	48296
clindamycine	3.860885	phosphate de clindamycine	null	917
clindamycine	3.860885	clindamycine (phosphate de)	null	917
clindamycine	3.860885	chlorhydrate de clindamycine	null	2963

clobazam	8.974533	clobazam	null	461
clobazam	8.974533	clobazam	null	461

clocinizine	4.4872665	chlorhydrate de clocinizine	null	1472

clofibrate	8.974533	clofibrate	null	1484
clofibrate	8.974533	clofibrate	null	1484

clomipramine	4.284534	chlorhydrate de clomipramine	null	1493
clomipramine	4.284534	clomipramine (chlorhydrate de)	null	1493

clonazepam	8.974533	clonazepam	null	463
clonazepam	8.974533	clonazepam	null	463

clonidine	4.4872665	clonidine (chlorhydrate de)	null	464

clopamide	8.974533	clopamide	null	1498
clopamide	8.974533	clopamide	null	1498

clopidogrel	8.974533	clopidogrel	null	54693
clopidogrel	7.3650947	clopidogrel	null	54693
clopidogrel	4.603184	clopidogrel base	null	54693
clopidogrel	3.6825473	hydrogenosulfate de clopidogrel	null	52920
clopidogrel	3.6825473	besilate de clopidogrel	null	41909
clopidogrel	3.6825473	clopidogrel (hydrogenosulfate de)	null	52920

clorazepate	5.609083	clorazepate dipotassique	null	1507

clotiazepam	8.974533	clotiazepam	null	20441
clotiazepam	8.974533	clotiazepam	null	20441

cloxacilline	8.974533	cloxacilline	null	13835
cloxacilline	8.569068	cloxacilline	null	13835
cloxacilline	4.284534	cloxacilline sodique monohydratee	null	1362

cloxazolam	pas trouvé
cloxazolam	pas trouvé
clozapine	8.974533	clozapine	null	74798
clozapine	8.974533	clozapine	null	74798

codeine	8.974533	codeine	null	467
codeine	7.182773	codeine	null	467
codeine	3.5913866	codeine (phosphate de) sesquihydrate	null	468
codeine	3.5913866	codeine (phosphate de) hemihydrate	null	74765
codeine	3.5913866	phosphate de codeine hemihydrate	null	74765
codeine	3.5913866	codeine (resinate de)	null	98173

colesevelam	4.4872665	colesevelam (chlorhydrate de)	null	50447

colestilan	pas trouvé
colestilan	pas trouvé
colestyramine	8.974533	colestyramine	null	1526
colestyramine	8.974533	colestyramine	null	1526

colistine	4.4872665	sulfate de colistine	null	4823

cortisone	4.4872665	acetate de cortisone	null	5409

cortivazol	8.974533	cortivazol	null	471
cortivazol	8.974533	cortivazol	null	471

crizotinib	8.974533	crizotinib	null	46435
crizotinib	8.974533	crizotinib	null	46435

cyamemazine	8.974533	cyamemazine	null	8846
cyamemazine	8.281385	cyamemazine	null	8846
cyamemazine	5.175866	cyamemazine base	null	8846
cyamemazine	4.1406927	cyamemazine (tartrate de)	null	5760

cyclizine	4.4872665	chlorhydrate de cyclizine	null	1547

cyclobarbital	pas trouvé
cyclobarbital	pas trouvé
cyclopentolate	4.4872665	cyclopentolate (chlorhydrate de)	null	5777

cyclophosphamide	8.974533	cyclophosphamide	null	1556
cyclophosphamide	8.281385	cyclophosphamide	null	1556
cyclophosphamide	5.175866	cyclophosphamide monohydrate	null	1556
cyclophosphamide	5.175866	cyclophosphamide anhydre	null	77405

cyclothiazide	8.974533	cyclothiazide	null	1561
cyclothiazide	8.974533	cyclothiazide	null	1561

cyproheptadine	8.974533	cyproheptadine	null	32109
cyproheptadine	8.569068	cyproheptadine	null	32109
cyproheptadine	4.284534	chlorhydrate de cyproheptadine	null	3197

cyproterone	4.284534	acetate de cyproterone	null	987
cyproterone	4.284534	cyproterone (acetate de)	null	987

cytarabine	8.974533	cytarabine	null	1574
cytarabine	8.974533	cytarabine	null	1574

dabigatran	4.284534	dabigatran etexilate base	null	82447
dabigatran	4.284534	dabigatran etexilate (mesilate de)	null	83321

dacarbazine	8.974533	dacarbazine	null	141
dacarbazine	8.569068	dacarbazine	null	141
dacarbazine	4.284534	citrate de dacarbazine	null	35048

dactinomycine	8.974533	dactinomycine	null	43031
dactinomycine	8.974533	dactinomycine	null	43031

dalteparine sodique	8.974533	dalteparine sodique	null	62595
dalteparine sodique	6.365579	dalteparine sodique	null	62595
dalteparine sodique	0.7115443	metamizole sodique	null	2489
dalteparine sodique	0.7115443	amoxicilline sodique	null	872
dalteparine sodique	0.7115443	heparine sodique	null	2024
dalteparine sodique	0.7115443	montelukast sodique	null	86162

danaparoide sodique	8.974533	danaparoide sodique	null	70130
danaparoide sodique	6.365579	danaparoide sodique	null	70130
danaparoide sodique	0.7115443	metamizole sodique	null	2489
danaparoide sodique	0.7115443	amoxicilline sodique	null	872
danaparoide sodique	0.7115443	heparine sodique	null	2024
danaparoide sodique	0.7115443	montelukast sodique	null	86162

dapoxetine	8.974533	dapoxetine	null	27287
dapoxetine	8.569068	dapoxetine	null	27287
dapoxetine	4.284534	chlorhydrate de dapoxetine	null	83503

darifenacine	8.974533	darifenacine	null	59568
darifenacine	8.569068	darifenacine	null	59568
darifenacine	4.284534	bromhydrate de darifenacine	null	38015

darunavir	8.974533	darunavir	null	28847
darunavir	8.569068	darunavir	null	28847
darunavir	4.284534	ethanolate de darunavir	null	39005

dasatinib	5.609083	dasatinib monohydrate	null	19755

daunorubicine	8.974533	daunorubicine	null	54643
daunorubicine	8.281385	daunorubicine	null	54643
daunorubicine	4.1406927	daunorubicine (chlorhydrate de)	null	1578
daunorubicine	4.1406927	chlorhydrate de daunorubicine	null	1578

decitabine	8.974533	decitabine	null	54962
decitabine	8.974533	decitabine	null	54962

delorazepam	pas trouvé
delorazepam	pas trouvé
demeclocycline	5.3556676	demeclocycline base	null	70512
demeclocycline	4.284534	chlorhydrate de demeclocycline	null	1593

desflurane	8.974533	desflurane	null	72602
desflurane	8.974533	desflurane	null	72602

desipramine	4.4872665	desipramine (chlorhydrate de)	null	3306

desirudine	8.974533	desirudine	null	67433
desirudine	8.974533	desirudine	null	67433

deslanoside	8.974533	deslanoside	null	1602
deslanoside	8.974533	deslanoside	null	1602

desmopressine	8.974533	desmopressine	null	45293
desmopressine	8.281385	desmopressine	null	45293
desmopressine	4.1406927	desmopressine (acetate de) trihydrate	null	13582
desmopressine	4.1406927	acetate de desmopressine trihydrate	null	13582

desogestrel	8.974533	desogestrel	null	27380
desogestrel	8.974533	desogestrel	null	27380

desoxycortone	4.4872665	acetate de desoxycortone	null	482

dexamethasone	8.974533	dexamethasone	null	1608
dexamethasone	7.2697845	dexamethasone	null	1608
dexamethasone	4.5436153	dexamethasone phosphate	null	73377
dexamethasone	3.6348922	phosphate sodique de dexamethasone	null	3675
dexamethasone	3.6348922	phosphate de dexamethasone	null	73377
dexamethasone	3.6348922	acetate de dexamethasone	null	3673

dexchlorpheniramine	4.4872665	maleate de dexchlorpheniramine	null	3218

dexketoprofene trometamol	8.974533	dexketoprofene trometamol	null	93236
dexketoprofene trometamol	7.27418	dexketoprofene trometamol	null	93236
dexketoprofene trometamol	3.1545193	dexketoprofene	null	30646
dexketoprofene trometamol	2.6648247	trometamol	null	356
dexketoprofene trometamol	1.6655154	fosfomycine trometamol	null	65061
dexketoprofene trometamol	1.6655154	iloprost trometamol	null	83696

dexmedetomidine	8.974533	dexmedetomidine	null	76710
dexmedetomidine	8.569068	dexmedetomidine	null	76710
dexmedetomidine	4.284534	chlorhydrate de dexmedetomidine	null	63187

dextran	8.974533	dextran	null	6625
dextran	7.875921	dextran	null	6625
dextran	4.9224505	dextran 40	null	2968
dextran	4.9224505	dextran 60	null	23779
dextran	4.9224505	dextran 70	null	17426
dextran	3.9379604	dextran (sulfate de)	null	4328

dextromethorphane	8.974533	dextromethorphane	null	73427
dextromethorphane	7.875921	dextromethorphane	null	73427
dextromethorphane	4.9224505	dextromethorphane base	null	73427
dextromethorphane	3.9379604	bromhydrate de dextromethorphane	null	3229
dextromethorphane	3.9379604	bromhydrate de dextromethorphane monohydrate	null	3229
dextromethorphane	3.9379604	dextromethorphane (bromhydrate de)	null	3229

dextromoramide	8.974533	dextromoramide	null	10795
dextromoramide	8.569068	dextromoramide	null	10795
dextromoramide	4.284534	tartrate de dextromoramide	null	3227

di(acefylline) diphenhydramine	8.974533	di(acefylline) diphenhydramine	null	4906
di(acefylline) diphenhydramine	7.142135	di(acefylline) diphenhydramine	null	4906
di(acefylline) diphenhydramine	1.0709467	acefylline heptaminol	null	3858
di(acefylline) diphenhydramine	0.8001965	chlorhydrate de diphenhydramine	null	2678
di(acefylline) diphenhydramine	0.8001965	diphenhydramine (chlorhydrate de)	null	2678
di(acefylline) diphenhydramine	0.7237579	ether di(hydroxybutylique)	null	2970

diazepam	8.974533	diazepam	null	1637
diazepam	8.974533	diazepam	null	1637

dibekacine	pas trouvé
dibekacine	pas trouvé
dicitrate trimagnesien	pas trouvé
dicitrate trimagnesien	pas trouvé
diclofenac	8.974533	diclofenac	null	36592
diclofenac	7.5882387	diclofenac	null	36592
diclofenac	4.742649	diclofenac sodique	null	37
diclofenac	4.742649	diclofenac potassique	null	48613
diclofenac	3.7941194	diclofenac de diethylamine	null	22364
diclofenac	3.7941194	diclofenac (epolamine de)	null	99970

dicloxacilline	8.974533	dicloxacilline	null	28223
dicloxacilline	8.569068	dicloxacilline	null	28223
dicloxacilline	5.3556676	dicloxacilline sodique	null	1655

dienogest	8.974533	dienogest	null	49665
dienogest	8.974533	dienogest	null	49665

diethylstilbestrol	8.974533	diethylstilbestrol	null	1663
diethylstilbestrol	8.974533	diethylstilbestrol	null	1663

digitoxine	8.974533	digitoxine	null	1671
digitoxine	8.974533	digitoxine	null	1671

digoxine	8.974533	digoxine	null	1672
digoxine	8.974533	digoxine	null	1672

dihexyverine	4.4872665	chlorhydrate de dihexyverine	null	1673

dihydralazine	8.974533	dihydralazine	null	88236
dihydralazine	7.875921	dihydralazine	null	88236
dihydralazine	3.9379604	dihydralazine (sulfate de)	null	1674
dihydralazine	3.9379604	mesilate de dihydralazine	null	94174
dihydralazine	3.9379604	sulfate de dihydralazine	null	1674
dihydralazine	3.9379604	dihydralazine (sulfate de) hydrate	null	1674

dihydrocodeine	8.974533	dihydrocodeine	null	99154
dihydrocodeine	8.569068	dihydrocodeine	null	99154
dihydrocodeine	4.284534	dihydrocodeine (tartrate de)	null	6987

dihydroergotamine	5.175866	dihydroergotamine base	null	81034
dihydroergotamine	4.1406927	dihydroergotamine (mesilate de)	null	3790
dihydroergotamine	4.1406927	mesilate de dihydroergotamine	null	3790

diltiazem	4.284534	chlorhydrate de diltiazem	null	915
diltiazem	4.284534	diltiazem (chlorhydrate de)	null	915

dimenhydrinate	8.974533	dimenhydrinate	null	1691
dimenhydrinate	8.974533	dimenhydrinate	null	1691

dinitrate d'isosorbide	8.974533	dinitrate d'isosorbide	null	4979
dinitrate d'isosorbide	1.6123302	dinitrate d'isosorbide	null	4979
dinitrate d'isosorbide	1.6123302	isosorbide (dinitrate d')	null	4979
dinitrate d'isosorbide	1.2898642	solution de dinitrate d'isosorbide	null	28348
dinitrate d'isosorbide	1.2898642	isosorbide (dinitrate d') (solution de)	null	28348

diosmectite	8.974533	diosmectite	null	9414
diosmectite	8.974533	diosmectite	null	9414

diphemanil	4.4872665	diphemanil (methylsulfate de)	null	3219

diphenhydramine	4.1406927	chlorhydrate de diphenhydramine	null	2678
diphenhydramine	4.1406927	di(acefylline) diphenhydramine	null	4906
diphenhydramine	4.1406927	diphenhydramine (chlorhydrate de)	null	2678

dirithromycine	8.974533	dirithromycine	null	56923
dirithromycine	8.974533	dirithromycine	null	56923

disopyramide	8.974533	disopyramide	null	1745
disopyramide	8.281385	disopyramide	null	1745
disopyramide	4.1406927	disopyramide (phosphate de)	null	604
disopyramide	4.1406927	phosphate de disopyramide	null	604

disulfirame	8.974533	disulfirame	null	1747
disulfirame	8.974533	disulfirame	null	1747

docetaxel	8.974533	docetaxel	null	38643
docetaxel	8.281385	docetaxel	null	38643
docetaxel	5.175866	docetaxel trihydrate	null	5376
docetaxel	5.175866	docetaxel anhydre	null	38643

dofetilide	pas trouvé
dofetilide	pas trouvé
dolasetron	5.3556676	dolasetron base	null	56406
dolasetron	4.284534	dolasetron mesilate monohydrate	null	93332

domperidone	8.974533	domperidone	null	984
domperidone	8.974533	domperidone	null	984

donepezil	8.974533	donepezil	null	70320
donepezil	7.72177	donepezil	null	70320
donepezil	4.826106	donepezil base	null	70320
donepezil	3.860885	chlorhydrate de donepezil	null	33803
donepezil	3.860885	chlorhydrate de donepezil monohydrate	null	67154
donepezil	3.860885	donepezil (chlorhydrate de)	null	33803

dopamine	4.284534	chlorhydrate de dopamine	null	5249
dopamine	4.284534	dopamine (chlorhydrate de)	null	5249

dosulepine	4.4872665	dosulepine (chlorhydrate de)	null	87

doxazosine	8.974533	doxazosine	null	55340
doxazosine	8.281385	doxazosine	null	55340
doxazosine	4.1406927	mesilate de doxazosine	null	9301
doxazosine	4.1406927	doxazosine (mesilate de)	null	9301

doxepine	8.974533	doxepine	null	19558
doxepine	8.569068	doxepine	null	19558
doxepine	4.284534	doxepine (chlorhydrate de)	null	1755

doxorubicine	4.284534	doxorubicine (chlorhydrate de)	null	3236
doxorubicine	4.284534	chlorhydrate de doxorubicine	null	3236

doxycycline	8.974533	doxycycline	null	28372
doxycycline	7.2697845	doxycycline	null	28372
doxycycline	4.5436153	doxycycline monohydratee	null	7055
doxycycline	4.5436153	doxycycline base	null	28372
doxycycline	4.5436153	doxycycline anhydre	null	28372
doxycycline	4.5436153	doxycycline hydratee	null	7055

doxylamine	4.1406927	hydrogenosuccinate de doxylamine	null	3225
doxylamine	4.1406927	succinate de doxylamine	null	3225
doxylamine	4.1406927	doxylamine (succinate de)	null	3225

dronedarone	8.974533	dronedarone	null	46472
dronedarone	8.569068	dronedarone	null	46472
dronedarone	4.284534	dronedarone (chlorhydrate de)	null	78319

droperidol	8.974533	droperidol	null	1758
droperidol	8.974533	droperidol	null	1758

drospirenone	8.974533	drospirenone	null	18867
drospirenone	8.974533	drospirenone	null	18867

duloxetine	8.974533	duloxetine	null	72101
duloxetine	8.058241	duloxetine	null	72101
duloxetine	5.036401	duloxetine base	null	72101
duloxetine	4.0291204	chlorhydrate de duloxetine	null	80476
duloxetine	4.0291204	duloxetine (chlorhydrate de)	null	80476

dydrogesterone	8.974533	dydrogesterone	null	1765
dydrogesterone	8.974533	dydrogesterone	null	1765

efavirenz	8.974533	efavirenz	null	17256
efavirenz	8.974533	efavirenz	null	17256

eletriptan	8.974533	eletriptan	null	65817
eletriptan	8.569068	eletriptan	null	65817
eletriptan	5.3556676	bromhydrate d'eletriptan	null	58382

enalapril	8.974533	enalapril	null	67432
enalapril	8.281385	enalapril	null	67432
enalapril	5.175866	maleate d'enalapril	null	3682
enalapril	5.175866	enalapril (maleate d')	null	3682

enflurane	8.974533	enflurane	null	5727
enflurane	8.974533	enflurane	null	5727

enoxacine	5.3556676	enoxacine sesquihydrate	null	8050
enoxacine	5.3556676	enoxacine anhydre	null	30195

enoxaparine	5.609083	enoxaparine sodique	null	8351

entacapone	8.974533	entacapone	null	87471
entacapone	8.974533	entacapone	null	87471

ephedrine	8.974533	ephedrine	null	493
ephedrine	7.72177	ephedrine	null	493
ephedrine	4.826106	chlorhydrate d'ephedrine	null	4278
ephedrine	4.826106	ephedrine anhydre	null	493
ephedrine	4.826106	ephedrine hemihydrate	null	99330
ephedrine	4.826106	ephedrine (chlorhydrate d')	null	4278

epirubicine	5.3556676	chlorhydrate d'epirubicine	null	40628
epirubicine	5.3556676	epirubicine (chlorhydrate d')	null	40628

eplerenone	8.974533	eplerenone	null	62172
eplerenone	8.974533	eplerenone	null	62172

epoprostenol	8.974533	epoprostenol	null	39476
epoprostenol	8.569068	epoprostenol	null	39476
epoprostenol	5.3556676	epoprostenol sodique	null	92529

eprosartan	8.974533	eprosartan	null	21825
eprosartan	8.569068	eprosartan	null	21825
eprosartan	5.3556676	mesilate d'eprosartan	null	89617

eptifibatide	8.974533	eptifibatide	null	27179
eptifibatide	8.974533	eptifibatide	null	27179

ergocalciferol	8.974533	ergocalciferol	null	1339
ergocalciferol	8.974533	ergocalciferol	null	1339

ergotamine	5.3556676	ergotamine (tartrate d')	null	4281
ergotamine	5.3556676	tartrate d'ergotamine	null	4281

erlotinib	8.974533	erlotinib	null	56421
erlotinib	8.569068	erlotinib	null	56421
erlotinib	5.3556676	erlotinib (chlorhydrate d')	null	27387

ertapenem	8.974533	ertapenem	null	32693
ertapenem	8.569068	ertapenem	null	32693
ertapenem	5.3556676	ertapenem sodique	null	52977

erythromycine	8.974533	erythromycine	null	1785
erythromycine	7.3650947	erythromycine	null	1785
erythromycine	4.603184	erythromycine (ethylsuccinate d')	null	374
erythromycine	4.603184	erythromycine base	null	1785
erythromycine	4.603184	erythromycine (propionate d')	null	3245
erythromycine	4.603184	lactobionate d'erythromycine	null	26259

escitalopram	8.974533	escitalopram	null	89971
escitalopram	8.281385	escitalopram	null	89971
escitalopram	5.175866	oxalate d'escitalopram	null	78924
escitalopram	5.175866	escitalopram (oxalate d')	null	78924

esmolol	5.3556676	esmolol (chlorhydrate d')	null	10471
esmolol	5.3556676	chlorhydrate d'esmolol	null	10471

esomeprazole	8.974533	esomeprazole	null	17407
esomeprazole	7.72177	esomeprazole	null	17407
esomeprazole	4.826106	esomeprazole magnesique	null	83165
esomeprazole	4.826106	esomeprazole sodique	null	44234
esomeprazole	3.860885	esomeprazole magnesique dihydrate	null	96973
esomeprazole	3.860885	esomeprazole magnesique trihydrate	null	61112

estazolam	8.974533	estazolam	null	742
estazolam	8.974533	estazolam	null	742

estradiol	8.974533	estradiol	null	1786
estradiol	7.2697845	estradiol	null	1786
estradiol	4.5436153	estradiol hemihydrate	null	71064
estradiol	4.5436153	estradiol anhydre	null	1786
estradiol	4.5436153	diundecylate estradiol	null	1580
estradiol	4.5436153	valerate d'estradiol	null	4287

estramustine	5.3556676	estramustine phosphate	null	34630
estramustine	4.284534	estramustine (phosphate disodique d') monohydrate	null	959

estriol	8.974533	estriol	null	1778
estriol	8.974533	estriol	null	1778

estrogenes sulfoconjugues equins	3.2627773	estrogenes sulfoconjuges equins	null	3082
estrogenes sulfoconjugues equins	0.9725126	estrogenes conjugues	null	3082

estrone	8.974533	estrone	null	1789
estrone	8.974533	estrone	null	1789

ethinylestradiol	8.974533	ethinylestradiol	null	1807
ethinylestradiol	8.569068	ethinylestradiol	null	1807
ethinylestradiol	4.284534	ethinylestradiol betadex-clathrate	null	24247

ethosuximide	8.974533	ethosuximide	null	1813
ethosuximide	8.974533	ethosuximide	null	1813

ethylmorphine	8.974533	ethylmorphine	null	1522
ethylmorphine	8.281385	ethylmorphine	null	1522
ethylmorphine	5.175866	chlorhydrate d'ethylmorphine	null	4216
ethylmorphine	5.175866	ethylmorphine (chlorhydrate d')	null	4216

etifoxine	5.609083	etifoxine (chlorhydrate d')	null	934

etilefrine	5.609083	etilefrine (chlorhydrate d')	null	1853

etodolac	8.974533	etodolac	null	8610
etodolac	8.974533	etodolac	null	8610

etonogestrel	8.974533	etonogestrel	null	36376
etonogestrel	8.974533	etonogestrel	null	36376

etoposide	8.974533	etoposide	null	713
etoposide	8.569068	etoposide	null	713
etoposide	5.3556676	etoposide (phosphate d')	null	26376

etorecoxib	pas trouvé
etorecoxib	8.974532	etoricoxib	null	47493

etretinate	8.974533	etretinate	null	25343
etretinate	8.974533	etretinate	null	25343

eucalyptus	8.974533	eucalyptus	null	74480
eucalyptus	7.4704556	eucalyptus	null	74480
eucalyptus	4.669035	eucalyptus (teinture d')	null	248
eucalyptus	4.669035	eucalyptus (feuille d')	null	74480
eucalyptus	3.7352278	eucalyptus (feuille d') (poudre de)	null	78154
eucalyptus	3.7352278	huile essentielle d'eucalyptus	null	155

eugenol	8.974533	eugenol	null	3806
eugenol	8.974533	eugenol	null	3806

everolimus	8.974533	everolimus	null	94553
everolimus	8.974533	everolimus	null	94553

famotidine	8.974533	famotidine	null	4034
famotidine	8.974533	famotidine	null	4034

fampridines	pas trouvé
fampridines	8.974532	fampridine	null	65723

febuxostat	8.974533	febuxostat	null	89276
febuxostat	8.974533	febuxostat	null	89276

felbamate	8.974533	felbamate	null	55410
felbamate	8.974533	felbamate	null	55410

felodipine	8.974533	felodipine	null	56173
felodipine	8.974533	felodipine	null	56173

fenbufene	pas trouvé
fenbufene	pas trouvé
fenofibrate	8.974533	fenofibrate	null	3902
fenofibrate	8.974533	fenofibrate	null	3902

fenoprofene	8.974533	fenoprofene	null	291
fenoprofene	8.569068	fenoprofene	null	291
fenoprofene	5.3556676	fenoprofene calcium	null	64768

fenspiride	4.284534	chlorhydrate de fenspiride	null	3314
fenspiride	4.284534	fenspiride (chlorhydrate de)	null	3314

fentanyl	8.974533	fentanyl	null	17477
fentanyl	8.058241	fentanyl	null	17477
fentanyl	4.0291204	citrate de fentanyl	null	1901
fentanyl	4.0291204	fentanyl (citrate de)	null	1901
fentanyl	4.0291204	fentanyl (chlorhydrate de)	null	62562

fesoterodine	8.974533	fesoterodine	null	93951
fesoterodine	8.569068	fesoterodine	null	93951
fesoterodine	4.284534	fumarate de fesoterodine	null	39396

fingolimod	8.974533	fingolimod	null	85211
fingolimod	8.569068	fingolimod	null	85211
fingolimod	4.284534	chlorhydrate de fingolimod	null	97368

flecainide	4.284534	acetate de flecainide	null	3226
flecainide	4.284534	flecainide (acetate de)	null	3226

fleroxacine	8.974533	fleroxacine	null	46668
fleroxacine	8.974533	fleroxacine	null	46668

fluanisone	8.974533	fluanisone	null	1913
fluanisone	8.974533	fluanisone	null	1913

fluconazole	8.974533	fluconazole	null	11279
fluconazole	8.974533	fluconazole	null	11279

fludarabine	4.4872665	phosphate de fludarabine	null	45009

fludiazepam	pas trouvé
fludiazepam	pas trouvé
fludrocortisone	8.974533	fludrocortisone	null	70502
fludrocortisone	8.569068	fludrocortisone	null	70502
fludrocortisone	4.284534	acetate de fludrocortisone	null	3818

fluindione	8.974533	fluindione	null	3459
fluindione	8.974533	fluindione	null	3459

flunarizine	5.3556676	flunarizine base	null	27488
flunarizine	4.284534	flunarizine (chlorhydrate de)	null	27929

flunitrazepam	8.974533	flunitrazepam	null	802
flunitrazepam	8.974533	flunitrazepam	null	802

fluorouracile	8.974533	fluorouracile	null	1931
fluorouracile	8.974533	fluorouracile	null	1931

fluoxetine	5.175866	fluoxetine base	null	48800
fluoxetine	4.1406927	chlorhydrate de fluoxetine	null	7560
fluoxetine	4.1406927	fluoxetine (chlorhydrate de)	null	7560

flupentixol	5.175866	flupentixol base	null	89752
flupentixol	4.1406927	flupentixol (decanoate de)	null	571
flupentixol	4.1406927	flupentixol (chlorhydrate de)	null	4916

fluphenazine	4.0291204	decanoate de fluphenazine	null	3302
fluphenazine	4.0291204	enantate de fluphenazine	null	528
fluphenazine	4.0291204	fluphenazine (chlorhydrate de)	null	1935
fluphenazine	4.0291204	chlorhydrate de fluphenazine	null	1935

flurazepam	4.4872665	flurazepam (chlorhydrate de)	null	11630

flurbiprofene	8.974533	flurbiprofene	null	594
flurbiprofene	8.569068	flurbiprofene	null	594
flurbiprofene	4.284534	flurbiprofene sodique dihydrate	null	17590

fluticasone	4.1406927	propionate de fluticasone	null	41788
fluticasone	4.1406927	furoate de fluticasone	null	60723
fluticasone	4.1406927	fluticasone (propionate de)	null	41788

fluvastatine	8.974533	fluvastatine	null	80889
fluvastatine	8.281385	fluvastatine	null	80889
fluvastatine	5.175866	fluvastatine sodique	null	55705
fluvastatine	5.175866	fluvastatine base	null	80889

fluvoxamine	4.284534	fluvoxamine (maleate de)	null	23046
fluvoxamine	4.284534	maleate de fluvoxamine	null	23046

fondaparinux	5.609083	fondaparinux sodique	null	71082

fosamprenavir	8.974533	fosamprenavir	null	94100
fosamprenavir	8.569068	fosamprenavir	null	94100
fosamprenavir	5.3556676	fosamprenavir calcique	null	31174

foscarnet	4.4872665	foscarnet sodique hexahydrate	null	69062

fosinopril	8.974533	fosinopril	null	64036
fosinopril	8.569068	fosinopril	null	64036
fosinopril	5.3556676	fosinopril sodique	null	39196

fosphenytoine	4.4872665	fosphenytoine sodique heptahydrate	null	47020

fotemustine	8.974533	fotemustine	null	6292
fotemustine	8.974533	fotemustine	null	6292

frovatriptan	8.974533	frovatriptan	null	35029
frovatriptan	8.281385	frovatriptan	null	35029
frovatriptan	5.175866	frovatriptan base	null	35029
frovatriptan	4.1406927	succinate de frovatriptan monohydrate	null	36521

furazolidone	pas trouvé
furazolidone	pas trouvé
furosemide	8.974533	furosemide	null	1958
furosemide	8.974533	furosemide	null	1958

galantamine	8.974533	galantamine	null	32833
galantamine	8.058241	galantamine	null	32833
galantamine	5.036401	galantamine base	null	32833
galantamine	4.0291204	bromhydrate de galantamine	null	28886
galantamine	4.0291204	galantamine (bromhydrate de)	null	28886

ganciclovir	8.974533	ganciclovir	null	59696
ganciclovir	8.569068	ganciclovir	null	59696
