DB03250	drugbank	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole	"2 ( bet d glucopyranosyl) 5 methyl 1 3 4 benzothiazol"
DB03251	drugbank	RWJ-51084	"rwj 51084"
DB03252	drugbank	D-Lysine	"d lysin"
DB03253	drugbank	(2s)-Pyrrolidin-2-Ylmethylamine	"( 2s) pyrrolidin 2 ylmethylamin"
DB03254	drugbank	4-Phenyl-1h-Imidazole	"4 phenyl 1h imidazol"
DB03255	drugbank	Phenol	"phenol"
DB03256	drugbank	(6R)-Folinic acid	"(6r) folinic acid"
DB03257	drugbank	5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid	"5 [1 (acetylamino) 3 methylbutyl] 2 5 anhydro 3 4 dideoxy 4 ( methoxycarbonyl)pentonic acid"
DB03258	drugbank	2'-Deoxycytidine-5'-Triphosphate	"2' deoxycytidin 5' triphosphat"
DB03259	drugbank	2',6'-Dichloro-Biphenyl-2,6-Diol	"2'  6' dichloro biphenyl 2 6 diol"
DB03260	drugbank	1,6-Diaminohexane	"1 6 diaminohexan"
DB03262	drugbank	Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]	"al 6619   [2h thieno[3 2 e] 1 2 thiazin 6 sulfonamid 2 (3 hydroxyphenyl) 3 (4 morpholinyl)   1 1 dioxid ]"
DB03263	drugbank	Thiocellobiose	"thiocellobios"
DB03264	drugbank	Dodecyl-Coa	"dodecyl coa"
DB03266	drugbank	Pentanedial	"pentanedial"
DB03267	drugbank	1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine	"1 allyl 3 butyl 8 (n acetyl 4 aminobenzyl) xanthin"
DB03268	drugbank	RU82197	"ru82197"
DB03269	drugbank	4-Deoxy-4-((5-Hydroxymethyl-2,3,4-Trihydroxycyclohex-5,6-Enyl)Amino)Fructose	"4 deoxy 4 ((5 hydroxymethyl 2 3 4 trihydroxycyclohex 5 6 enyl)amino) fructos"
DB03270	drugbank	2,6-Difluorobenzenesulfonamide	"2 6 difluorobenzenesulfonamid"
DB03272	drugbank	4-Bromo-3-(5'-Carboxy-4'-Chloro-2'-Fluorophenyl)-1-Methyl-5-Trifluoromethyl-Pyrazol	"4 bromo 3 ( 5' carboxy 4' chloro 2' fluorophenyl) 1 methyl 5 trifluoromethyl pyrazol"
DB03273	drugbank	3'-Oxo-Adenosine	"3' oxo adenosin"
DB03274	drugbank	2'-5'dideoxyuridine	"2' 5 dideoxyuridin"
DB03275	drugbank	2-Amino-3-Mercapto-Propionamide	"2 amino 3 mercapto propionamid"
DB03276	drugbank	4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid	"4 [( 10s  14s 18s) 18 (2 amino 2 oxoethyl) 14 (1 naphthylmethyl) 8 17 20 trioxo 7 16 19 triazaspiro[5.14]icos 11 en 10 yl]benzylphosphonic acid"
DB03277	drugbank	Amylotriose	"amylotrios"
DB03278	drugbank	D-Treitol	"d treitol"
DB03279	drugbank	Dodecyl-Alpha-D-Maltoside	"dodecyl alpha d maltosid"
DB03280	drugbank	P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate	"p1 ( 5' adenosyl)p5 ( 5' thymidyl)pentaphosphat"
DB03281	drugbank	2'-Deoxymaltose	"2' deoxymaltos"
DB03283	drugbank	beta-L-fucose	"bet l fucos"
DB03284	drugbank	2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-Enonic Acid	"2 6 anhydro 3 deoxy d erythro hex 2 enonic acid"
DB03285	drugbank	2',4,4'-Trihydroxychalcone	"2' 4 4' trihydroxychalcon"
DB03286	drugbank	C-(1-Azido-Alpha-D-Glucopyranosyl) Formamide	"c (1 azido alpha d glucopyranosyl ) formamid"
DB03287	drugbank	4-(2-Amino-Ethoxy)-2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-but-3-Enoic Acid	"4 (2 amino ethoxy) 2 [(3 hydroxy 2 methyl 5 phosphonooxymethyl pyridin 4 ylmethyl) amino] but 3 enoic acid"
DB03288	drugbank	5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide	"5 chloro 1h indol 2 carboxylic acid {[cyclopentyl (2 hydroxy ethyl) carbamoyl] methyl} amid"
DB03289	drugbank	Thiarsa Dihydroxy Cysteine	"thiars dihydroxy cystein"
DB03290	drugbank	L-Naphthyl-1-Acetamido Boronic Acid Alanine	"l naphthyl 1 acetamido boronic acid alanin"
DB03291	drugbank	4-Deoxy-4-Amino-Beta-D-Glucose	"4 deoxy 4 amino bet d glucos"
DB03292	drugbank	D-2-Amino-3-Phosphono-Propionic Acid	"d 2 amino 3 phosphono propionic acid"
DB03293	drugbank	9-Methyl Uric Acid	"9 methyl uric acid"
DB03294	drugbank	1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-Sulfonic Acid Amide	"1 methyl 3 oxo 1 3 dihydro benzo[c]isothiazol 5 sulfonic acid amid"
DB03295	drugbank	Glutathionylspermidine	"glutathionylspermidin"
DB03296	drugbank	Lactose Sialic Acid	"lactos sialic acid"
DB03297	drugbank	Benzylsulfinic Acid	"benzylsulfinic acid"
DB03298	drugbank	Phenylphosphate	"phenylphosphat"
DB03299	drugbank	N-Succinyl Phenylglycine	"n succinyl phenylglycin"
DB03300	drugbank	Pterin Cytosine Dinucleotide	"pterin cytosin dinucleotid"
DB03301	drugbank	2-Allyl-6-Methyl-Phenol	"2 allyl 6 methyl phenol"
DB03302	drugbank	4,5,6,7-Tetrachloro-3h-Isobenzofuran-1-One	"4 5 6 7 tetrachloro 3h isobenzofuran 1 one"
DB03303	drugbank	D-2-Keto-3-Deoxygluconate	"d 2 keto 3 deoxygluconat"
DB03304	drugbank	7-Deaza-7-Aminomethyl-Guanine	"7 deaz 7 aminomethyl guanin"
DB03305	drugbank	N5-Iminoethyl-L-Ornithine	"n5 iminoethyl l ornithin"
DB03306	drugbank	RU78300	"ru78300"
DB03307	drugbank	4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide	"4 [(6 amino 4 pyrimidinyl)amino]benzenesulfonamid"
DB03308	drugbank	L-Leucyl-Hydroxylamine	"l leucyl hydroxylamin"
DB03309	drugbank	N-Cyclohexyltaurine	"n cyclohexyltaurin"
DB03310	drugbank	Oxidized Glutathione Disulfide	"oxidized glutathion disulfid"
DB03311	drugbank	3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide	"3 (3 5 dibromo 4 hydroxy benzoyl) 2 ethyl benzofuran 6 sulfonic acid [4 ( thiazol 2 ylsulfamoyl) phenyl] amid"
DB03312	drugbank	5-Bromovinyldeoxyuridine	"5 bromovinyldeoxyuridin"
DB03313	drugbank	Cephalosporin C	"cephalosporin c"
DB03314	drugbank	Fluorotryptophane	"fluorotryptophan"
DB03315	drugbank	Guanosine-3'-Monophosphate	"guanosin 3' monophosphat"
DB03316	drugbank	1,4-Diethylene Dioxide	"1 4 diethylen dioxid"
DB03317	drugbank	Heme C	"hem c"
DB03318	drugbank	6-Hydro-1-Methyladenosine-5'-Monophosphate	"6 hydro 1 methyladenosin 5' monophosphat"
DB03319	drugbank	(S)-ATPA	"( s) atpa"
DB03320	drugbank	3-Amino-Alanine	"3 amino alanin"
DB03321	drugbank	4-Amino-2-Deoxy-2,3-Dehydro-N-Neuraminic Acid	"4 amino 2 deoxy 2 3 dehydro n neuraminic acid"
DB03322	drugbank	1-(Isopropylamino)-3-(1-Naphthyloxy)-2-Propanol	"1 ( isopropylamino) 3 (1 naphthyloxy) 2 propanol"
DB03323	drugbank	Maltose	"maltos"
DB03325	drugbank	Tyrosyladenylate	"tyrosyladenylat"
DB03326	drugbank	deoxycytidylyl-3',5'-guanosine	"deoxycytidylyl 3'  5' guanosin"
DB03327	drugbank	{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid	"{1 [(3 hydroxy methyl 5 phosphonooxy methyl pyridin 4 ylmethyl) amino] ethyl} phosphonic acid"
DB03328	drugbank	dioxothiomolybdenum(VI) ion	"dioxothiomolybdenum(vi ) ion"
DB03329	drugbank	2-Pyridinethiol	"2 pyridinethiol"
DB03330	drugbank	S-(N-Hydroxy-N-Iodophenylcarbamoyl)Glutathione	"s (n hydroxy n iodophenylcarbamoyl)glutathion"
DB03331	drugbank	N-Naphthalen-1-Ylmethyl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine	"n naphthalen 1 ylmethyl 2' [3 5 dimethoxybenzamido] 2' deoxy adenosin"
DB03332	drugbank	5,6-Cyclic-Tetrahydropteridine	"5 6 cyclic tetrahydropteridin"
DB03333	drugbank	(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester	"( 4 sulfamoyl phenyl) thiocarbamic acid o (2 thiophen 3 yl ethyl ) ester"
DB03335	drugbank	1-Bromopropane-2-Ol	"1 bromopropan 2 ol"
DB03336	drugbank	BIA	"bia"
DB03337	drugbank	1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea	"1 (2 amidinophenyl) 3 ( phenoxyphenyl)ure"
DB03338	drugbank	Heptyl-Beta-D-Glucopyranoside	"heptyl bet d glucopyranosid"
DB03339	drugbank	3-Iodo-Benzyl Alcohol	"3 iodo benzyl alcohol"
DB03340	drugbank	3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid	"3 [(1 amino 2 carboxy ethyl) hydroxy phosphinoyl] 2 methyl propionic acid"
DB03341	drugbank	Coa-S-Acetyl 5-Bromotryptamine	"coa s acetyl 5 bromotryptamin"
DB03342	drugbank	4-(Acetylamino)-3-Guanidinobenzoic Acid	"4 (acetylamino) 3 guanidinobenzoic acid"
DB03343	drugbank	Malate Like Intermediate	"malat lik intermediat"
DB03344	drugbank	Inositol-(1,3,4,5,6)-Pentakisphosphate	"inositol (1 3 4 5 6) pentakisphosphat"
DB03345	drugbank	Beta-Mercaptoethanol	"bet mercaptoethanol"
DB03346	drugbank	3,5,3',5'-Tetrachloro-Biphenyl-4,4'-Diol	"3 5 3'  5' tetrachloro biphenyl 4 4' diol"
DB03347	drugbank	Triethyl Phosphate	"triethyl phosphat"
DB03348	drugbank	Huperzine B	"huperzin b"
DB03349	drugbank	8-Bromo-Adenosine-5'-Monophosphate	"8 bromo adenosin 5' monophosphat"
DB03350	drugbank	Cobalt Hexammine Ion	"cobalt hexammin ion"
DB03351	drugbank	Sri-9439	"sri 9439"
DB03352	drugbank	S-Arsonocysteine	"s arsonocystein"
DB03353	drugbank	2-Iminobiotin	"2 iminobiotin"
DB03354	drugbank	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole	"2 ( bet d glucopyranosyl) 5 methyl 1 3 4 oxadiazol"
DB03355	drugbank	5'-O-(N-(L-Threonyl)-Sulfamoyl)Adenosine	"5' o (n (l threonyl) sulfamoyl)adenosin"
DB03357	drugbank	(S)-Mandelic Acid	"( s) mandelic acid"
DB03358	drugbank	7n-Methyl-8-Hydroguanosine-5'-Triphosphate	"7n methyl 8 hydroguanosin 5' triphosphat"
DB03359	drugbank	M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene	"m (n n n trimethylammonio) 2 2 2 trifluoro 1 1 dihydroxyethylbenzen"
DB03360	drugbank	N-Acetylproline	"n acetylprolin"
DB03361	drugbank	2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate	"2 {(9as) 9a [( 1s) 1 hydroxyethyl] 2 7 dimethyl 9a 10 dihydro 5h pyrimido[4 5 d][1 3]thiazolo[3 2 a]pyrimidin 8 yl}ethyl trihydrogen diphosphat"
DB03362	drugbank	N-Dimethyl-Lysine	"n dimethyl lysin"
DB03363	drugbank	3-Acetylpyridine Adenine Dinucleotide	"3 acetylpyridin adenin dinucleotid"
DB03364	drugbank	N-Carbamyl-D-Methionine	"n carbamyl d methionin"
DB03365	drugbank	4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline	"4 [3 hydroxyanilino] 6 7 dimethoxyquinazolin"
DB03367	drugbank	PF-00356231	"pf 00356231"
DB03368	drugbank	5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	"5 methyl 5 (4 phenoxy phenyl) pyrimidin 2 4 6 trion"
DB03369	drugbank	9-Aminophenanthrene	"9 aminophenanthren"
DB03370	drugbank	FR239087	"fr239087"
DB03371	drugbank	Modified Ribosylated Glutamyl Ester	"modified ribosylated glutamyl ester"
DB03372	drugbank	3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One	"3 mercapto 1 (1 3 4 9 tetrahydro b carbolin 2 yl) propan 1 one"
DB03373	drugbank	ZK-806711	"zk 806711"
DB03374	drugbank	3,5-Diiodotyrosine	"3 5 diiodotyrosin"
DB03376	drugbank	'5'-O-(N-(L-Alanyl)-Sulfamoyl)Adenosine	"5' o (n (l alanyl) sulfamoyl)adenosin"
DB03378	drugbank	4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One	"4 amino 1 [( 1s 3r 4r 7s) 7 hydroxy 1 (hydroxymethyl) 2 5 dioxabicyclo[2.2.1] hept 3 yl] 5 methylpyrimidin 2( 1h) one"
DB03379	drugbank	2-Carboxyethylphosphonic Acid	"2 carboxyethylphosphonic acid"
DB03380	drugbank	L-Tyrosinamide	"l tyrosinamid"
DB03381	drugbank	Hexadecanal	"hexadecanal"
DB03382	drugbank	S-Oxy Cysteine	"s oxy cystein"
DB03383	drugbank	5-Chloro-1h-Indole-2-Carboxylic Acid [1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide	"5 chloro 1h indol 2 carboxylic acid [1 (4 fluorobenzyl) 2 (4 hydroxypiperidin 1yl) 2 oxoethyl]amid"
DB03384	drugbank	Fica	"fic"
DB03385	drugbank	4-Methylimidazole	"4 methylimidazol"
DB03386	drugbank	4-Fluorotryptophane	"4 fluorotryptophan"
DB03387	drugbank	N-Hydroxy-N-Isopropyloxamic Acid	"n hydroxy n isopropyloxamic acid"
DB03388	drugbank	3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	"3 [( 2 4 dichlorobenzoyl )( isopropyl)amino] 5 phenylthiophen 2 carboxylic acid"
DB03389	drugbank	alpha-D-Xylopyranose	"alpha d xylopyranos"
DB03390	drugbank	N-Propyl-Tartramic Acid	"n propyl tartramic acid"
DB03391	drugbank	Chromophore (Met-Tyr-Gly)	"chromophor ( met tyr gly )"
DB03392	drugbank	(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester	"( 3 4 5 trihydroxy 6 hydroxymethyl tetrahydro pyran 2 yl) phosphoramidic acid dimethyl ester"
DB03393	drugbank	(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-	"( 3s 6s 9r 10r 11s 12s 13e 15e 18s  21s) 18 {( 1e 3e 7s 8s) 9 [( 2s 3r 4s  5s 6r 9s  11s) 9 ethyl 4 hydroxy 3 5 11 trimethyl 8 oxo 1 oxa 7 azaspiro[5.5] undec 2 yl] 8 hydroxy 1 7 dimethylnon 1 3 dienyl} 10 12 dihydroxy 3 (3 hydroxybenzyl) 6 isopropyl 11 methyl"
DB03395	drugbank	Enalkiren	"enalkiren"
DB03396	drugbank	(E)-(2r,3r,4s,5r)-3,4,5-Trihydroxy-2-Methoxy-8,8-Dimethyl-Non-6-Enoic Acid ((3s,6r)-6-Hydroxy-2-Oxo-Azepan-3-Yl)-Amide	"( e) (2r 3r 4s  5r) 3 4 5 trihydroxy 2 methoxy 8 8 dimethyl non 6 enoic acid ( ( 3s 6r) 6 hydroxy 2 oxo azepan 3 yl) amid"
DB03397	drugbank	Uridine-Diphosphate-N-Acetylglucosamine	"uridin diphosphat n acetylglucosamin"
DB03399	drugbank	Ethyl Isocyanide	"ethyl isocyanid"
DB03400	drugbank	3-(P-Tolyl)Propionic Acid	"3 (p tolyl)propionic acid"
DB03401	drugbank	D-Myo-Inositol-1,4,5-Triphosphate	"d myo inositol 1 4 5 triphosphat"
DB03402	drugbank	1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate	"1 2 di 1 (3 7 11 15 tetramethyl hexadecan) sn glycero 3 phosphat"
DB03403	drugbank	Cytidine-5'-Monophosphate	"cytidin 5' monophosphat"
DB03404	drugbank	Hemin	"hemin"
DB03405	drugbank	1-[N[(Phenylmethoxy)Carbonyl]-L-Leucyl-4-[[N/N-[(Phenylmethoxy)Carbonyl]-/Nl-Leucyl]Amino]-3-Pyrrolidinone/N	"1 [n[( phenylmethoxy)carbonyl] l leucyl 4 [[ n/n [( phenylmethoxy)carbonyl] /nl leucyl]amino] 3 pyrrolidinon/n"
DB03406	drugbank	O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose	"o1 methyl 4 deoxy 4 thio alpha d glucos"
DB03407	drugbank	4-Nitrocatechol	"4 nitrocatechol"
DB03408	drugbank	gamma-Glutamylcysteine	"gamm glutamylcystein"
DB03409	drugbank	Octahydroindole-2-Carboxylic Acid	"octahydroindol 2 carboxylic acid"
DB03410	drugbank	4-hydroxycoumarin	"4 hydroxycoumarin"
DB03411	drugbank	2-Hydroxymethyl-Pyrrolidine-3,4-Diol	"2 hydroxymethyl pyrrolidin 3 4 diol"
DB03412	drugbank	6-Hydroxy-L-Norleucine	"6 hydroxy l norleucin"
DB03413	drugbank	Deoxyuridine-5'-Diphosphate	"deoxyuridin 5' diphosphat"
DB03414	drugbank	5-Thio-a/B-D-Mannopyranosylamine	"5 thio a/b d mannopyranosylamin"
DB03415	drugbank	3-Thiaoctanoyl-Coenzyme A	"3 thiaoctanoyl coenzym a"
DB03416	drugbank	Thiamin Phosphate	"thiamin phosphat"
DB03417	drugbank	1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid	"1 (4 tert butylcarbamoyl piperazin 1 carbonyl) 3 (3 guanidino propyl) 4 oxo azetidin 2 carboxylic acid"
DB03418	drugbank	Diacetyldeuteroheme	"diacetyldeuterohem"
DB03419	drugbank	Uracil	"uracil"
DB03420	drugbank	2,4-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid	"2 4 deoxy 4 guanidino 5 n acetyl neuraminic acid"
DB03421	drugbank	2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione	"2 phenethyl 2 3 dihydro phthalazin 1 4 dion"
DB03422	drugbank	1,3-Thiazole-4-Carboxylic Acid	"1 3 thiazol 4 carboxylic acid"
DB03423	drugbank	S-Adenosyl-L-Homoselenocysteine	"s adenosyl l homoselenocystein"
DB03424	drugbank	Ubenimex	"ubenimex"
DB03425	drugbank	2s,4r-4-Methylglutamate	"2s 4r 4 methylglutamat"
DB03426	drugbank	Digalactosyl Diacyl Glycerol (Dgdg)	"digalactosyl diacyl glycerol ( dgdg )"
DB03427	drugbank	Delta-(L-Alpha-Aminoadipoyl)-L-Cysteinyl-D-Vinylglycine	"delt (l alpha aminoadipoyl) l cysteinyl d vinylglycin"
DB03428	drugbank	SU9516	"su9516"
DB03429	drugbank	Cardiolipin	"cardiolipin"
DB03430	drugbank	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	"( 2s) hydroxy( 4 hydroxyphenyl)ethanenitril"
DB03432	drugbank	Beta-Amino Isobutyrate	"bet amino isobutyrat"
DB03433	drugbank	{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid	"{3 [(3 hydroxy 2 methyl 5 phosphonooxymethyl pyridin 4 ylmethyl) amino] 2 methyl propyl} phosphonic acid"
DB03434	drugbank	3[N-Morpholino]Propane Sulfonic Acid	"3[n morpholino]propan sulfonic acid"
DB03435	drugbank	Uridine-5'-Diphosphate	"uridin 5' diphosphat"
DB03436	drugbank	Gallichrome	"gallichrom"
DB03437	drugbank	2-{1-[2-(2-Amino-Thiazol-4-Yl)-2-Methoxyimino-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid	"2 {1 [2 (2 amino thiazol 4 yl) 2 methoxyimino acetylamino] 2 oxo ethyl} 5 5 dimethyl thiazolidin 4 carboxylic acid"
DB03438	drugbank	Lysophosphatidylglycerol	"lysophosphatidylglycerol"
DB03439	drugbank	4,6-Dideoxy-4-Amino-Alpha-D-Glucose	"4 6 dideoxy 4 amino alpha d glucos"
DB03440	drugbank	N-Hexadecanoylglycine	"n hexadecanoylglycin"
DB03441	drugbank	2-Benzyl-3-Iodopropanoic Acid	"2 benzyl 3 iodopropanoic acid"
DB03442	drugbank	2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-Benzoic Acid	"2 [5 hydroxy 3 methyl 1 (2 methyl 4 sulfo phenyl) 1h pyrazol 4 ylazo] 4 sulfo benzoic acid"
DB03443	drugbank	Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	"bis(5 amidino benzimidazolyl) methanon zinc"
DB03444	drugbank	(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime	"( 3e) 6' bromo 2 3' biindol 2'  3( 1h  1'h) dion 3 oxim"
DB03445	drugbank	Tazobactam Trans-Enamine Intermediate	"tazobactam tran enamin intermediat"
DB03446	drugbank	3-Benzylaminocarbonylphenyl-Alpha-D-Galactoside	"3 benzylaminocarbonylphenyl alpha d galactosid"
DB03447	drugbank	Uridylyl-2'-5'-Phospho-Adenosine	"uridylyl 2' 5' phospho adenosin"
DB03448	drugbank	2'-Deoxyuridine 3'-Monophosphate	"2' deoxyuridin 3' monophosphat"
DB03449	drugbank	N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine	"n (4 (2 ((3 chlorophenylmethyl)amino)ethyl) phenyl) 2 thiophecarboxamidin"
DB03450	drugbank	Cephalothin Group	"cephalothin group"
DB03451	drugbank	1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin D3	"1 alpha   25 dihydroxyl 20 epi 22 oxa 24   @card@  27 trihomovitamin d3"
DB03452	drugbank	3-Trimethylsilylsuccinic Acid	"3 trimethylsilylsuccinic acid"
DB03453	drugbank	(R)—N[2-[1-(aminoiminomethyl)-3-piperidinyl]-1-oxoethyl]-4-(phenylethynyl)-l-phenylalanine methylester	"( r )— n[2 [1 (aminoiminomethyl) 3 piperidinyl] 1 oxoethyl] 4 (phenylethynyl) l phenylalanin methylest"
DB03454	drugbank	3-methyl-benzene-1,2-diol	"3 methyl benzen 1 2 diol"
DB03455	drugbank	(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid	"( 1h indol 3 yl) (2 mercapto ethoxyimino) acetic acid"
DB03456	drugbank	N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide	"n2 [( benzyloxy)carbonyl] n1 [(3s) 1 cyanopyrrolidin 3 yl] l leucinamid"
DB03458	drugbank	N(4)-adenosyl-N(4)-methyl-2,4-diaminobutanoic acid	"n( 4) adenosyl n( 4) methyl 2 4 diaminobutanoic acid"
DB03459	drugbank	Sparfosic acid	"sparfosic acid"
DB03460	drugbank	Violaxanthin	"violaxanthin"
DB03461	drugbank	2'-Monophosphoadenosine 5'-Diphosphoribose	"2' monophosphoadenosin 5' diphosphoribos"
DB03462	drugbank	Thymine	"thymin"
DB03464	drugbank	Formycin-5'-Monophosphate	"formycin 5' monophosphat"
DB03465	drugbank	2-Phospho-D-Glyceric Acid	"2 phospho d glyceric acid"
DB03466	drugbank	BMS184394	"bms184394"
DB03467	drugbank	Naringenin	"naringenin"
DB03468	drugbank	1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide	"1 2 3 4 tetrahydro isoquinolin 7 sulfonic acid amid"
DB03469	drugbank	Heme D	"hem d"
DB03470	drugbank	Trypanothione	"trypanothion"
DB03471	drugbank	6-Phenyl-4(R)-(7-Phenyl-Heptanoylamino)-Hexanoic Acid	"6 phenyl 4( r) (7 phenyl heptanoylamino) hexanoic acid"
DB03472	drugbank	Cyclohexyl-Hexyl-Beta-D-Maltoside	"cyclohexyl hexyl bet d maltosid"
DB03473	drugbank	N5-Methylglutamine	"n5 methylglutamin"
DB03474	drugbank	Reactive Red 1 Dye	"reactiv red @card@ dye"
DB03475	drugbank	1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One	"1 [4 carboxy 2 (3 pentylamino)phenyl] 5 5' di( hydroxymethyl)pyrrolidin 2 one"
DB03476	drugbank	Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	"tran 6 (2 phenylcyclopropyl) naphthalen 2 carboxamidin"
DB03477	drugbank	1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole	"1 phenylsulfonamid 3 trifluoromethyl 5 parabromophenylpyrazol"
DB03478	drugbank	2'-O-Acetyl Adenosine-5-Diphosphoribose	"2' o acetyl adenosin 5 diphosphoribos"
DB03479	drugbank	8,9,10-Trihydroxy-7-Hydroxymethyl-3-Methyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione	"8 9 10 trihydroxy 7 hydroxymethyl 3 methyl 6 oxa 1 3 diaz spiro[4.5]decan 2 4 dion"
DB03480	drugbank	Brequinar Analog	"brequinar analog"
DB03481	drugbank	5,10-Dimethylene Tetrahydromethanopterin	"5 10 dimethylen tetrahydromethanopterin"
DB03482	drugbank	8-Demethyl-8-Dimethylamino-Flavin-Adenine-Dinucleotide	"8 demethyl 8 dimethylamino flavin adenin dinucleotid"
DB03483	drugbank	4-Benzoylamino-4-{1-{1-Carbamoyl-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-Butyric Acid	"4 benzoylamino 4 {1 {1 carbamoyl 2 [4 (difluoro phosphono methyl) phenyl] ethylcarbamoyl} 2 [4 (difluoro phosphono methyl) phenyl] ethylcarbamoyl} butyric acid"
